Tipo de Incidencia;Prioridad;Campo personalizado (Prioridad SD);Clave de incidencia;ID de la incidencia;Resumen;Campo personalizado (Tipo de atención SD);Informador;Creada;Campo personalizado (Aplicativo);Campo personalizado (Área);Estado;Responsable;Actualizada;Campo personalizado (Clasificación);Campo personalizado (Atendido por);Campo personalizado (Especialista);Resolución;Campo personalizado (Tipo de Cliente);Resuelta;Campo personalizado (Producto SD);Campo personalizado (Fecha Cerrado);Campo personalizado (Fecha de Aprobación a Cliente)
Incidente;Baja;999;SD-76412;276214;No permite cotizar;ERROR DE COTIZACIÓN;nhermosa;19/11/2025 09:39;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;nhermosa;19/11/2025 16:40;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;19/11/2025 16:40;Vida Ley;;
Incidente;Baja;999;SD-76085;274362;No permite generar cotizaicón de vida ley;ERROR DE COTIZACIÓN;nhermosa;12/11/2025 12:37;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;nhermosa;19/11/2025 16:38;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;19/11/2025 16:38;Vida Ley;;
Incidente;Baja;999;SD-75107;269458;No permite generar cotizaicón de vida ley;ERROR DE COTIZACIÓN;nhermosa;24/10/2025 16:14;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;nhermosa;30/10/2025 11:20;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;30/10/2025 11:20;Vida Ley;;
Incidente;Baja;999;SD-74623;267282;VL - NO SALEN LAS COBERTURAS CORRECTAS;ERROR DE COTIZACIÓN;mcalloapaza;16/10/2025 09:49;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;29/10/2025 10:50;Incidencia (error);Squad - Mesa Eficiencia Operativa;soportedigital;Terminado;;29/10/2025 10:50;Vida Ley;;
Incidente;Baja;999;SD-79361;290071;Error masivo al culminar proceso VL;ERROR DE COTIZACIÓN;jhinostroza;26/01/2026 10:52;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;30/01/2026 02:00;Incidencia (error);;soportedigital;Terminado;;30/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-79349;290012;No permite incluir VL;ERROR DE COTIZACIÓN;jhinostroza;26/01/2026 08:49;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;27/01/2026 11:05;Incidencia (error);Service Desk - Gestión;soportedigital;Terminado;;27/01/2026 11:05;Vida Ley;;
Incidente;Baja;999;SD-79347;290009;No permite incluir VL;ERROR DE COTIZACIÓN;jhinostroza;26/01/2026 08:39;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;27/01/2026 11:04;Incidencia (error);Service Desk - Gestión;soportedigital;Terminado;;27/01/2026 11:04;Vida Ley;;
Incidente;Baja;999;SD-79321;289877;No permite renovar VL;ERROR DE COTIZACIÓN;jhinostroza;23/01/2026 14:46;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;26/01/2026 12:58;Incidencia (error);Service Desk 2;soportedigital;Terminado;;26/01/2026 12:58;Vida Ley;;
Incidente;Baja;999;SD-74627;267311;NO SE VISUALIZAN LOS DOCUMENTOS - CLIENTE PAGÓ A OTRO CIP - RUC: 20612893978;ERROR DE COTIZACIÓN;jleandro;16/10/2025 10:53;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jleandro;24/10/2025 12:43;Incidencia (error);Service Desk 5;soportedigital;Terminado;;24/10/2025 12:43;Vida Ley;;
Incidente;Baja;999;SD-75521;271620;EMISION RETROACTIVA;ERROR DE COTIZACIÓN;jlandauro;3/11/2025 13:04;Plataforma Digital -> PD - Vida Ley;;Cerrado;jlandauro;18/11/2025 12:55;Incidencia (error);Squad - Mesa Eficiencia Operativa;soportedigital;Terminado;;8/11/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-78330;285911;ERROR EN EMISIÓN VIDALEY Coti 152254;ERROR DE COTIZACIÓN;ivillegas;2/01/2026 18:20;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ivillegas;12/01/2026 12:47;Incidencia (error);Service Desk 2;soportedigital;Terminado;;5/01/2026 18:27;Vida Ley;;
Incidente;Baja;999;SD-77829;283700;NO SE CARGAN TASAS EN VL;ERROR DE COTIZACIÓN;gsalazar;19/12/2025 10:07;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;gsalazar;19/12/2025 16:20;Incidencia (error);Service Desk 2;soportedigital;Terminado;;19/12/2025 16:20;Vida Ley;;
Incidente;Baja;999;SD-78870;287942;TRAMITE 82984;ERROR DE COTIZACIÓN;ccortez;13/01/2026 18:14;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;19/01/2026 17:34;Incidencia (error);Squad - Mesa Vida Ley;soportedigital;Terminado;;15/01/2026 17:19;Vida Ley;;
Incidente;Baja;999;SD-76094;274400;ERROR AGENCIAMIENTO;ERROR DE COTIZACIÓN;ccortez;12/11/2025 14:40;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;14/11/2025 17:37;Incidencia (error);Service Desk 2;soportedigital;Terminado;;14/11/2025 17:37;Vida Ley;;
Incidente;Baja;999;SD-79702;291412;PD NO GENERO POLIZA VIDA LEY, 20516211742 - WEST COAST CORPORATION , CLIENTE REALIZO EL PAGO 30-01-2026;ERROR DE SERVICIO PAGO EFECTIVO;zsanchez;2/02/2026 10:06;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;zsanchez;6/02/2026 08:55;Incidencia (error);Service Desk 6;soportedigital;Terminado;;6/02/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-79698;291401;NO SE EMITIO LA POLIZA VIDA LEY, CLIENTE  VINIMAX S.A.C, CLIENTE REALIZO PAGO EL VIERNES 30-01-2026;ERROR DE SERVICIO PAGO EFECTIVO;zsanchez;2/02/2026 09:46;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;zsanchez;3/02/2026 13:15;Incidencia (error);Service Desk 6;soportedigital;Terminado;;3/02/2026 13:12;Vida Ley;;
Incidente;Baja;999;SD-78619;286941;No se genera la constancia de la cotización 153545;ERROR DE SERVICIO PAGO EFECTIVO;ydioses;8/01/2026 12:19;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;ydioses;12/01/2026 16:28;Incidencia (error);Service Desk 5;soportedigital;Terminado;;9/01/2026 16:54;Vida Ley;;
Incidente;Baja;999;SD-75308;270674;No se generan documentos de la póliza 6000032483;ERROR DE SERVICIO PAGO EFECTIVO;ydioses;29/10/2025 17:14;Plataforma Digital -> PD - Vida Ley;;Cerrado;ydioses;5/11/2025 11:44;Incidencia (error);Service Desk 3;soportedigital;Terminado;;3/11/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-78719;287328;NO SE ESTÁN APLICANDO PAGOS NI GENERA DOCUMENTOS / PÓLIZA 6000015690 ;ERROR DE SERVICIO PAGO EFECTIVO;ssanchez;9/01/2026 15:27;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;ssanchez;12/01/2026 12:29;Incidencia (error);Service Desk 2;soportedigital;Terminado;;12/01/2026 12:29;Vida Ley;;
Incidente;Baja;999;SD-78409;286135;V;ERROR DE SERVICIO PAGO EFECTIVO;ssanchez;5/01/2026 13:04;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;ssanchez;9/01/2026 02:00;Incidencia (error);Service Desk 3;soportedigital;Terminado;;9/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-79709;291431;VIDA LEY_NO FIGURAN DOCUMENTOS;ERROR DE SERVICIO PAGO EFECTIVO;sgarciac;2/02/2026 10:27;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;3/02/2026 13:12;Incidencia (error);Service Desk 6;soportedigital;Terminado;Privado;3/02/2026 13:12;Vida Ley;;
Incidente;Baja;999;SD-79703;291415;VIDA LEY_NO FIGURAN DOCUMENTOS;ERROR DE SERVICIO PAGO EFECTIVO;sgarciac;2/02/2026 10:10;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;3/02/2026 13:12;Incidencia (error);Service Desk 7;soportedigital;Terminado;Privado;3/02/2026 13:12;Vida Ley;;
Incidente;Baja;999;SD-79700;291404;VIDA LEY_NO FIGURAN DOCUMENTOS;ERROR DE SERVICIO PAGO EFECTIVO;sgarciac;2/02/2026 09:50;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;2/02/2026 12:16;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;2/02/2026 12:16;Vida Ley;;
Incidente;Baja;999;SD-78513;286518;VIDA LEY_NO FIGURAN DOCUMENTOS;ERROR DE SERVICIO PAGO EFECTIVO;sgarciac;6/01/2026 17:01;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;7/01/2026 10:23;Incidencia (error);Service Desk 3;soportedigital;Terminado;;7/01/2026 10:23;Vida Ley;;
Incidente;Baja;999;SD-78441;286258;VIDA LEY_NO FIGURAN DOCUMENTOS;ERROR DE SERVICIO PAGO EFECTIVO;sgarciac;5/01/2026 17:33;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;6/01/2026 09:32;Incidencia (error);Service Desk 3;soportedigital;Terminado;;6/01/2026 09:32;Vida Ley;;
Incidente;Baja;999;SD-78416;286165;VIDA LEY // RUC 20607125768 - PERU ROYAL MINING S.A.C.;ERROR DE SERVICIO PAGO EFECTIVO;msotelo;5/01/2026 14:57;Plataforma Digital -> PD - Vida Ley;;Cerrado;msotelo;12/01/2026 12:18;Incidencia (error);Service Desk 6;soportedigital;Terminado;;6/01/2026 10:17;Vida Ley;;
Incidente;Baja;999;SD-74823;268106;RENOVACION VL PAGADA DOCUMENTOS NO EMITIDOS // RUC 20551957731 - ASOCIACION LOS NIÑOS DE SAN FRANCISCO DE ASIS;ERROR DE SERVICIO PAGO EFECTIVO;msotelo;20/10/2025 14:40;Plataforma Digital -> PD - Vida Ley;;Cerrado;msotelo;21/10/2025 17:59;Incidencia (error);Service Desk 3;soportedigital;Terminado;;20/10/2025 16:59;Vida Ley;;
Incidente;Baja;999;SD-74818;268084;INCLUSION VIDA LEY PAGADA DOCUMENTOS NO EMITIDOS // RUC 20606998652 - ANDEN CONSTRUCCIONES SOCIEDAD ANONIMA CERRADA;ERROR DE SERVICIO PAGO EFECTIVO;msotelo;20/10/2025 13:44;Plataforma Digital -> PD - Vida Ley;;Cerrado;msotelo;21/10/2025 17:59;Incidencia (error);Service Desk 3;soportedigital;Terminado;;20/10/2025 16:54;Vida Ley;;
Incidente;Baja;999;SD-78460;286323;MUY URGENTE - PAGA NO SALEN DOCUEMNTOS / BELCO E.I.R.L.6000009750;ERROR DE SERVICIO PAGO EFECTIVO;msialer;6/01/2026 08:32;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;msialer;12/01/2026 16:34;Incidencia (error);Service Desk 6;soportedigital;Terminado;Privado;7/01/2026 10:17;Vida Ley;;
Incidente;Baja;999;SD-79603;290985;VL - CIP VENCIDO PERO FUE ABONADO DENTRO DEL PLAZO;ERROR DE SERVICIO PAGO EFECTIVO;mcalloapaza;29/01/2026 16:57;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;30/01/2026 12:39;Incidencia (error);Service Desk 2;soportedigital;Terminado;;30/01/2026 12:39;Vida Ley;;
Incidente;Baja;999;SD-79010;288566;VL - NO FIGURA POLIZA, CLIENTE YA PAGÓ;ERROR DE SERVICIO PAGO EFECTIVO;mcalloapaza;16/01/2026 13:21;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;19/01/2026 11:21;Incidencia (error);Service Desk 3;soportedigital;Terminado;;19/01/2026 11:21;Vida Ley;;
Incidente;Baja;999;SD-78971;288387;VL - NO SALE EMISIÓN DE POLIZA;ERROR DE SERVICIO PAGO EFECTIVO;mcalloapaza;15/01/2026 17:56;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;19/01/2026 11:21;Incidencia (error);Service Desk 6;soportedigital;Terminado;;19/01/2026 11:21;Vida Ley;;
Incidente;Baja;999;SD-78407;286130;VL - NO SALEN LOS DOCUMENTOS;ERROR DE SERVICIO PAGO EFECTIVO;mcalloapaza;5/01/2026 13:01;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;6/01/2026 09:30;Incidencia (error);Service Desk 3;soportedigital;Terminado;;6/01/2026 09:30;Vida Ley;;
Incidente;Baja;999;SD-78281;285769;VL - NO SALE LOS DOCUMENTOS;ERROR DE SERVICIO PAGO EFECTIVO;mcalloapaza;2/01/2026 10:36;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;12/01/2026 12:53;Incidencia (error);Service Desk 2;soportedigital;Terminado;;2/01/2026 16:14;Vida Ley;;
Incidente;Baja;999;SD-75383;271069;VL - NO SE VISUALIZA EL MOVIMIENTO;ERROR DE SERVICIO PAGO EFECTIVO;mcalloapaza;30/10/2025 17:45;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;5/11/2025 10:15;Incidencia (error);Service Desk 2;soportedigital;Terminado;;31/10/2025 12:07;Vida Ley;;
Incidente;Baja;999;SD-75382;271067;VL - NO SE VISUALIZA EL MOVIMIENTO;ERROR DE SERVICIO PAGO EFECTIVO;mcalloapaza;30/10/2025 17:42;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;5/11/2025 10:15;Incidencia (error);Service Desk 2;soportedigital;Terminado;;31/10/2025 11:00;Vida Ley;;
Incidente;Baja;999;SD-74577;267059;VL - NO SALEN LOS DOCUMENTOS;ERROR DE SERVICIO PAGO EFECTIVO;mcalloapaza;15/10/2025 11:38;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;21/10/2025 18:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;17/10/2025 15:44;Vida Ley;;
Incidente;Baja;999;SD-74576;267056;VL - NO SE SE APLICA EL CIP;ERROR DE SERVICIO PAGO EFECTIVO;mcalloapaza;15/10/2025 11:35;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;21/10/2025 18:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;15/10/2025 13:02;Vida Ley;;
Incidente;Baja;999;SD-79723;291483;VL- NO  FIGURAN DOCUMENTOS 6000036847 - C & G LOPEZ CONTRATISTA GENERALES S.A.C.;ERROR DE SERVICIO PAGO EFECTIVO;mtocto;2/02/2026 12:06;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;6/02/2026 02:00;Incidencia (error);Service Desk 7;soportedigital;Terminado;Privado;6/02/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-79534;290717;VL- NO SE APLICÓ EL PAGO POLIZA 6000019895- COTI 66512;ERROR DE SERVICIO PAGO EFECTIVO;mtocto;28/01/2026 16:18;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;29/01/2026 15:59;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;29/01/2026 15:59;Vida Ley;;
Incidente;Baja;999;SD-79297;289782;VL- NO SE GENERAN DOC / POLIZA 6000000268 -ESTACION DE SERVICIO NEVADO S.R.L.;ERROR DE SERVICIO PAGO EFECTIVO;mtocto;23/01/2026 10:42;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;27/01/2026 02:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;27/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-78356;285976;VL- NO SE GENERARON DOCUMENTOS/ COTI 153061 - INVERSIONES Y SERVICIOS FELICITA S.R.L;ERROR DE SERVICIO PAGO EFECTIVO;mtocto;5/01/2026 09:18;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;9/01/2026 02:00;Incidencia (error);Service Desk 3;soportedigital;Terminado;Privado;9/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-75652;272210;NO SE VISUALIZA DOCUMENTO DE RENOVACION DE POLIZA VIDA LEY;ERROR DE SERVICIO PAGO EFECTIVO;mpalacios;4/11/2025 17:08;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mpalacios;5/11/2025 12:21;Incidencia (error);Service Desk - Gestión;soportedigital;Terminado;Privado;5/11/2025 12:20;Vida Ley;;
Incidente;Baja;999;SD-75453;271381;NO SE VISUALIZA POLIZA VIDA LEY;ERROR DE SERVICIO PAGO EFECTIVO;mpalacios;31/10/2025 17:24;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mpalacios;5/11/2025 10:13;Incidencia (error);Squad - Mesa Ongoing;soportedigital;Terminado;Privado;3/11/2025 11:51;Vida Ley;;
Incidente;Baja;999;SD-75435;271328;NO SE VISUALIZA POLIZA VIDA LEY;ERROR DE SERVICIO PAGO EFECTIVO;mpalacios;31/10/2025 15:45;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mpalacios;5/11/2025 10:13;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;3/11/2025 09:42;Vida Ley;;
Incidente;Baja;999;SD-78347;285933;NO SE EMITE CONSTANCIA DE VIDA LEY / 20600655672 / CEVICHERIA FRESCOPEZ EMPRESA INDIVIDUAL DE RESPONSABILIDAD L;ERROR DE SERVICIO PAGO EFECTIVO;lalcalde;3/01/2026 02:01;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;lalcalde;9/01/2026 17:46;Incidencia (error);Service Desk 3;soportedigital;Terminado;Privado;9/01/2026 17:46;Vida Ley;;
Incidente;Baja;999;SD-75463;271406;SOLICITO CONTANCIA DE VIDA LEY THCHIM TECHNOLOGY SAC;ERROR DE SERVICIO PAGO EFECTIVO;lsamaniego;31/10/2025 19:53;Plataforma Digital -> PD - Vida Ley;;Cerrado;lsamaniego;5/11/2025 10:14;Incidencia (error);Service Desk 2;soportedigital;Terminado;;5/11/2025 10:14;Vida Ley;;
Incidente;Baja;999;SD-79780;291683;NO SE EMITE POLIZA VIDA LEY / CENTRAL CHORRILLOS S.A.C.;ERROR DE SERVICIO PAGO EFECTIVO;lchavez;3/02/2026 00:11;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;lchavez;4/02/2026 17:54;Incidencia (error);Service Desk 6;soportedigital;Terminado;Privado;4/02/2026 17:54;Vida Ley;;
Incidente;Baja;999;SD-79695;291395;VL_No figuran documentos;ERROR DE SERVICIO PAGO EFECTIVO;ktoeback;2/02/2026 09:35;Plataforma Digital -> PD - Vida Ley;;Cerrado;ktoeback;4/02/2026 17:51;Incidencia (error);Service Desk 6;soportedigital;Terminado;;4/02/2026 17:51;Vida Ley;;
Incidente;Baja;999;SD-78361;285984;VL_No genera documentos;ERROR DE SERVICIO PAGO EFECTIVO;ktoeback;5/01/2026 09:30;Plataforma Digital -> PD - Vida Ley;;Cerrado;ktoeback;12/01/2026 16:54;Incidencia (error);Service Desk 6;soportedigital;Terminado;;6/01/2026 10:16;Vida Ley;;
Incidente;Baja;999;SD-78357;285977;VL_No se generan movimientos;ERROR DE SERVICIO PAGO EFECTIVO;ktoeback;5/01/2026 09:21;Plataforma Digital -> PD - Vida Ley;;Cerrado;ktoeback;12/01/2026 16:54;Incidencia (error);Service Desk 6;soportedigital;Terminado;;6/01/2026 10:16;Vida Ley;;
Incidente;Baja;999;SD-78597;286857;Pago de inclusiòn VL no procesò;ERROR DE SERVICIO PAGO EFECTIVO;jhinostroza;8/01/2026 08:52;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;12/01/2026 12:32;Incidencia (error);Service Desk 2;soportedigital;Terminado;;8/01/2026 18:08;Vida Ley;;
Incidente;Baja;999;SD-78401;286103;no genero el movimiento de inclusion vl;ERROR DE SERVICIO PAGO EFECTIVO;jhinostroza;5/01/2026 12:28;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;12/01/2026 12:46;Incidencia (error);Service Desk 2;soportedigital;Terminado;;7/01/2026 10:15;Vida Ley;;
Incidente;Baja;999;SD-78351;285959;No figura inclusión VL;ERROR DE SERVICIO PAGO EFECTIVO;jhinostroza;5/01/2026 08:09;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;6/01/2026 09:29;Incidencia (error);Service Desk 3;soportedigital;Terminado;;6/01/2026 09:29;Vida Ley;;
Incidente;Baja;999;SD-77849;283766;No se visualiza el pago de inclusión VL;ERROR DE SERVICIO PAGO EFECTIVO;jhinostroza;19/12/2025 11:54;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;22/12/2025 08:56;Incidencia (error);Service Desk 3;soportedigital;Terminado;;22/12/2025 08:56;Vida Ley;;
Incidente;Baja;999;SD-74715;267673;APLICACIÓN DE PAGO AL CIP 312524863;ERROR DE SERVICIO PAGO EFECTIVO;jleandro;17/10/2025 12:38;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jleandro;22/10/2025 13:32;Incidencia (error);Service Desk 2;soportedigital;Terminado;;22/10/2025 13:32;Vida Ley;;
Incidente;Baja;999;SD-79306;289827;MUY URGENTE SE PAGO CIP Y PD INDICA QUE ESTA PENDIENTE;ERROR DE SERVICIO PAGO EFECTIVO;jlandauro;23/01/2026 12:44;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jlandauro;26/01/2026 11:58;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;26/01/2026 11:58;Vida Ley;;
Incidente;Baja;999;SD-75358;270971;PROBLEMAS AL GENERAR COTIZACION VL;ERROR DE SERVICIO PAGO EFECTIVO;jlandauro;30/10/2025 14:47;Plataforma Digital -> PD - Vida Ley;;Cerrado;jlandauro;5/11/2025 17:51;Incidencia (error);Service Desk 2;soportedigital;Terminado;;5/11/2025 17:51;Vida Ley;;
Incidente;Baja;999;SD-74841;268147;NO FIGURA POLIZA NI DOCUMENTOS EN LA PD/RUC SALMON CORP S.A.C/20417494406;ERROR DE SERVICIO PAGO EFECTIVO;fjimenez;20/10/2025 15:37;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;fjimenez;21/10/2025 17:59;Incidencia (error);Service Desk 3;soportedigital;Terminado;Privado;20/10/2025 18:54;Vida Ley;;
Incidente;Baja;999;SD-78847;287844;VIDA LEY_ NO APARECE DOCUMENTACION;ERROR DE SERVICIO PAGO EFECTIVO;csotelo;13/01/2026 13:50;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;18/01/2026 02:00;Incidencia (error);Service Desk 6;soportedigital;Terminado;;18/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-78427;286206;VIDA LEY_ NO APARECE DOCUMENTACION  Jersa Stone;ERROR DE SERVICIO PAGO EFECTIVO;csotelo;5/01/2026 16:19;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;21/01/2026 17:44;Incidencia (error);Service Desk 2;soportedigital;Terminado;;6/01/2026 10:18;Vida Ley;;
Incidente;Baja;999;SD-78326;285891;VIDA LEY_ NO APARECE DOCUMENTACION KAIZEN SOLUCIONES INTEGRALES DE NEGOCIOS S.A.C;ERROR DE SERVICIO PAGO EFECTIVO;csotelo;2/01/2026 16:45;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;12/01/2026 12:47;Incidencia (error);Service Desk 2;soportedigital;Terminado;;6/01/2026 09:49;Vida Ley;;
Incidente;Baja;999;SD-78313;285856;VIDA LEY_ NO APARECE DOCUMENTACION 20610151486 - SERVICIOS INTEGRALES ALKAED S.A.C;ERROR DE SERVICIO PAGO EFECTIVO;csotelo;2/01/2026 15:01;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;12/01/2026 12:50;Incidencia (error);Service Desk 2;soportedigital;Terminado;;6/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-78206;285533;VIDA LEY_ NO APARECE DOCUMENTACION ;ERROR DE SERVICIO PAGO EFECTIVO;csotelo;30/12/2025 17:50;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;21/01/2026 17:52;Incidencia (error);Service Desk 2;soportedigital;Terminado;;4/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-77053;279550;VIDA LEY_ NO APARECE DOCUMENTACION ALBA CLEAN E.I.R.L.;ERROR DE SERVICIO PAGO EFECTIVO;csotelo;1/12/2025 16:25;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;21/01/2026 12:03;Incidencia (error);Service Desk 3;soportedigital;Terminado;;2/12/2025 10:39;Vida Ley;;
Incidente;Baja;999;SD-75462;271405;VIDA LEY_ NO APARECE DOCUMENTACION;ERROR DE SERVICIO PAGO EFECTIVO;csotelo;31/10/2025 19:45;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;9/11/2025 00:30;Incidencia (error);Squad - Mesa Ongoing;soportedigital;Terminado;;9/11/2025 00:30;Vida Ley;;
Incidente;Baja;999;SD-75459;271392;VIDA LEY_ NO APARECE DOCUMENTACION;ERROR DE SERVICIO PAGO EFECTIVO;csotelo;31/10/2025 18:03;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;6/11/2025 12:51;Incidencia (error);Service Desk 2;soportedigital;Terminado;;6/11/2025 12:51;Vida Ley;;
Incidente;Baja;999;SD-75457;271389;VIDA LEY_ NO APARECE DOCUMENTACION;ERROR DE SERVICIO PAGO EFECTIVO;csotelo;31/10/2025 17:59;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;6/11/2025 12:51;Incidencia (error);Service Desk 2;soportedigital;Terminado;;6/11/2025 12:51;Vida Ley;;
Incidente;Baja;999;SD-75456;271388;VIDA LEY_ NO APARECE DOCUMENTACION;ERROR DE SERVICIO PAGO EFECTIVO;csotelo;31/10/2025 17:58;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;9/11/2025 00:30;Incidencia (error);Squad - Mesa Ongoing;soportedigital;Terminado;;9/11/2025 00:30;Vida Ley;;
Incidente;Baja;999;SD-78694;287236;NO SE EMITIO seguro vida ley //  RUC:  20526594933;ERROR DE SERVICIO PAGO EFECTIVO;bboccolini;9/01/2026 11:34;Plataforma Digital -> PD - Vida Ley;Soluciones de Clientes;Cerrado;bboccolini;12/01/2026 16:47;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;12/01/2026 16:47;Vida Ley;;
Incidente;Baja;999;SD-74830;268122;NO SE VISUALIZAN DOCUMENTOS DE INCLSUION VIDA LEY / PÓLIZA 6000032504 - 20603718624 - SERVTOP MEZA E.I.R.L.;ERROR DE SERVICIO PAGO EFECTIVO;acuevaz;20/10/2025 15:13;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;acuevaz;21/10/2025 18:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;20/10/2025 18:56;Vida Ley;;
Incidente;Baja;999;SD-76852;278423;Vida Ley_Cliente pagó pero no se ven documentos;ERROR DE SERVIDOR;ssanchez;26/11/2025 18:15;Plataforma Digital -> PD - Vida Ley;;Cerrado;ssanchez;1/12/2025 02:00;Solicitud;Service Desk 2;soportedigital;Terminado;;1/12/2025 02:00;Vida Ley;;
